OrderDate,Product,Region,Age,Revenue,Quantity,CustomerID,Category
2023-01-17 12:00:00,Keyboard,North,18,3308,5,1071,Accessories
2023-01-17 13:00:00,Laptop,North,42,4496,9,1072,Electronics
2023-01-17 14:00:00,Laptop,South,58,4271,4,1053,Electronics
2023-01-17 15:00:00,Mouse,North,42,136,1,1073,Accessories
2023-01-17 16:00:00,Laptop,South,59,1698,6,1083,Electronics
2023-01-17 17:00:00,Keyboard,East,35,658,2,1089,Accessories
2023-01-17 18:00:00,Mouse,North,60,3338,8,1040,Accessories
2023-01-17 19:00:00,Mouse,South,32,3146,2,1067,Accessories
2023-01-17 20:00:00,Tablet,North,25,2553,10,1046,Electronics
2023-01-17 21:00:00,Headphones,South,39,3916,8,1027,Accessories
2023-01-17 22:00:00,Monitor,East,59,4778,3,1089,Electronics
2023-01-17 23:00:00,Tablet,West,51,3062,6,1008,Electronics
2023-01-18 00:00:00,Headphones,North,55,575,2,1059,Accessories
2023-01-18 01:00:00,Headphones,South,21,1232,3,1033,Accessories
2023-01-18 02:00:00,Headphones,East,24,3869,4,1067,Accessories
2023-01-18 03:00:00,Phone,South,42,4822,5,1059,Electronics
2023-01-18 04:00:00,Tablet,South,59,4340,4,1071,Electronics
2023-01-18 05:00:00,Monitor,East,34,1613,4,1010,Electronics
2023-01-18 06:00:00,Smartwatch,North,55,1059,6,1025,Wearables
2023-01-18 07:00:00,Headphones,West,60,1477,4,1033,Accessories
2023-01-18 08:00:00,Monitor,East,27,2200,7,1003,Electronics
2023-01-18 09:00:00,Smartwatch,South,59,1143,8,1093,Wearables
2023-01-18 10:00:00,Keyboard,East,50,4610,6,1076,Accessories
2023-01-18 11:00:00,Smartwatch,South,23,3007,8,1045,Wearables
2023-01-18 12:00:00,Keyboard,East,39,2001,8,1089,Accessories
2023-01-18 13:00:00,Laptop,West,18,3106,8,1084,Electronics
2023-01-18 14:00:00,Smartwatch,South,30,2262,8,1016,Wearables
2023-01-18 15:00:00,Keyboard,South,46,731,4,1036,Accessories
2023-01-18 16:00:00,Headphones,East,20,3317,5,1002,Accessories
2023-01-18 17:00:00,Phone,South,25,197,3,1041,Electronics
2023-01-18 18:00:00,Smartwatch,South,48,744,7,1008,Wearables
2023-01-18 19:00:00,Mouse,East,21,4775,6,1096,Accessories
2023-01-18 20:00:00,Keyboard,East,56,4997,9,1010,Accessories
2023-01-18 21:00:00,Tablet,West,27,751,8,1071,Electronics
2023-01-18 22:00:00,Keyboard,East,44,4607,6,1013,Accessories
2023-01-18 23:00:00,Smartwatch,North,58,2193,1,1032,Wearables
2023-01-19 00:00:00,Keyboard,West,37,4606,4,1091,Accessories
2023-01-19 01:00:00,Monitor,East,20,211,2,1091,Electronics
2023-01-19 02:00:00,Tablet,East,46,4328,1,1050,Electronics
2023-01-19 03:00:00,Smartwatch,East,21,3654,5,1010,Wearables
2023-01-19 04:00:00,Phone,West,31,72,10,1064,Electronics
2023-01-19 05:00:00,Monitor,South,19,1020,8,1005,Electronics
2023-01-19 06:00:00,Tablet,North,50,3910,10,1001,Electronics
2023-01-19 07:00:00,Mouse,West,58,59,2,1005,Accessories
2023-01-19 08:00:00,Keyboard,South,52,4264,5,1036,Accessories
2023-01-19 09:00:00,Keyboard,South,20,3329,1,1066,Accessories
2023-01-19 10:00:00,Laptop,West,51,4030,8,1046,Electronics
2023-01-19 11:00:00,Tablet,East,58,891,8,1039,Electronics
2023-01-19 12:00:00,Keyboard,East,22,3056,2,1094,Accessories
2023-01-19 13:00:00,Laptop,South,47,1447,3,1085,Electronics
2023-01-19 14:00:00,Laptop,East,28,372,9,1014,Electronics
2023-01-19 15:00:00,Smartwatch,East,43,3978,1,1093,Wearables
2023-01-19 16:00:00,Keyboard,North,27,3878,7,1099,Accessories
2023-01-19 17:00:00,Monitor,South,51,897,2,1095,Electronics
2023-01-19 18:00:00,Mouse,East,28,499,10,1018,Accessories
2023-01-19 19:00:00,Monitor,South,56,3910,10,1088,Electronics
2023-01-19 20:00:00,Monitor,West,44,2386,1,1025,Electronics
2023-01-19 21:00:00,Keyboard,East,53,526,8,1086,Accessories
2023-01-19 22:00:00,Headphones,North,29,2384,5,1033,Accessories
2023-01-19 23:00:00,Phone,North,59,1902,7,1065,Electronics
2023-01-20 00:00:00,Laptop,South,36,1892,7,1014,Electronics
2023-01-20 01:00:00,Keyboard,West,37,3528,7,1002,Accessories
2023-01-20 02:00:00,Smartwatch,South,51,4538,10,1093,Wearables
2023-01-20 03:00:00,Laptop,West,38,4793,8,1075,Electronics
2023-01-20 04:00:00,Mouse,East,19,3105,5,1037,Accessories
2023-01-20 05:00:00,Headphones,East,60,3676,8,1087,Accessories
2023-01-20 06:00:00,Phone,West,19,4941,3,1042,Electronics
2023-01-20 07:00:00,Keyboard,North,47,3157,2,1022,Accessories
2023-01-20 08:00:00,Mouse,East,27,3761,8,1041,Accessories
2023-01-20 09:00:00,Tablet,North,51,1292,2,1042,Electronics
2023-01-20 10:00:00,Headphones,East,50,2455,3,1032,Accessories
2023-01-20 11:00:00,Monitor,North,60,3427,5,1090,Electronics
2023-01-20 12:00:00,Headphones,South,55,731,4,1074,Accessories
2023-01-20 13:00:00,Mouse,West,39,489,6,1050,Accessories
2023-01-20 14:00:00,Keyboard,West,54,2733,7,1019,Accessories
2023-01-20 15:00:00,Headphones,East,29,601,7,1042,Accessories
2023-01-20 16:00:00,Keyboard,East,59,800,9,1047,Accessories
2023-01-20 17:00:00,Smartwatch,North,59,336,4,1056,Wearables
2023-01-20 18:00:00,Keyboard,South,47,4724,1,1011,Accessories
2023-01-20 19:00:00,Mouse,East,58,54,4,1035,Accessories
2023-01-20 20:00:00,Phone,East,35,469,3,1035,Electronics
2023-01-20 21:00:00,Smartwatch,South,23,3891,6,1013,Wearables
2023-01-20 22:00:00,Phone,West,22,467,4,1020,Electronics
2023-01-20 23:00:00,Headphones,South,44,919,7,1085,Accessories
2023-01-21 00:00:00,Monitor,North,52,4116,10,1092,Electronics
2023-01-21 01:00:00,Tablet,West,18,4598,6,1098,Electronics
2023-01-21 02:00:00,Mouse,West,45,3016,3,1089,Accessories
2023-01-21 03:00:00,Phone,West,55,280,6,1100,Electronics
2023-01-21 04:00:00,Tablet,West,25,1496,6,1094,Electronics
2023-01-21 05:00:00,Laptop,West,56,146,9,1073,Electronics
2023-01-21 06:00:00,Keyboard,South,42,3099,8,1070,Accessories
2023-01-21 07:00:00,Phone,East,25,443,7,1058,Electronics
2023-01-21 08:00:00,Smartwatch,East,28,1267,8,1008,Wearables
2023-01-21 09:00:00,Mouse,East,48,2900,4,1009,Accessories
2023-01-21 10:00:00,Keyboard,West,43,2417,6,1008,Accessories
2023-01-21 11:00:00,Tablet,West,43,4681,1,1079,Electronics
2023-01-21 12:00:00,Mouse,East,26,3929,8,1025,Accessories
2023-01-21 13:00:00,Phone,North,18,1389,9,1085,Electronics
2023-01-21 14:00:00,Monitor,South,53,1931,2,1017,Electronics
2023-01-21 15:00:00,Smartwatch,North,20,1488,1,1016,Wearables
2023-01-21 16:00:00,Laptop,West,51,318,8,1043,Electronics
2023-01-21 17:00:00,Mouse,West,26,720,3,1019,Accessories
2023-01-21 18:00:00,Monitor,East,19,147,9,1076,Electronics
2023-01-21 19:00:00,Phone,West,33,1460,4,1033,Electronics
2023-01-21 20:00:00,Smartwatch,North,57,3905,10,1014,Wearables
2023-01-21 21:00:00,Keyboard,South,25,3035,5,1064,Accessories
2023-01-21 22:00:00,Tablet,South,47,4990,8,1056,Electronics
2023-01-21 23:00:00,Phone,East,21,3927,7,1015,Electronics
2023-01-22 00:00:00,Headphones,South,58,2253,5,1015,Accessories
2023-01-22 01:00:00,Laptop,South,29,3824,7,1013,Electronics
2023-01-22 02:00:00,Laptop,South,44,2784,2,1040,Electronics
2023-01-22 03:00:00,Keyboard,East,30,1934,3,1066,Accessories
2023-01-22 04:00:00,Smartwatch,North,34,4958,7,1030,Wearables
2023-01-22 05:00:00,Phone,North,35,3509,2,1021,Electronics
2023-01-22 06:00:00,Phone,East,35,2682,5,1033,Electronics
2023-01-22 07:00:00,Monitor,South,31,4924,10,1097,Electronics
2023-01-22 08:00:00,Headphones,East,38,3747,10,1091,Accessories
2023-01-22 09:00:00,Tablet,West,56,2583,4,1005,Electronics
2023-01-22 10:00:00,Smartwatch,West,42,2134,7,1077,Wearables
2023-01-22 11:00:00,Mouse,South,58,1418,4,1052,Accessories
2023-01-22 12:00:00,Tablet,West,59,2888,2,1096,Electronics
2023-01-22 13:00:00,Headphones,North,29,1289,10,1044,Accessories
2023-01-22 14:00:00,Tablet,South,59,3192,7,1097,Electronics
2023-01-22 15:00:00,Phone,South,34,2162,3,1018,Electronics
2023-01-22 16:00:00,Smartwatch,South,39,1407,8,1087,Wearables
2023-01-22 17:00:00,Tablet,East,51,510,6,1053,Electronics
2023-01-22 18:00:00,Keyboard,East,49,2354,7,1010,Accessories
2023-01-22 19:00:00,Laptop,North,18,733,5,1017,Electronics
2023-01-22 20:00:00,Mouse,South,23,3363,5,1016,Accessories
2023-01-22 21:00:00,Monitor,South,29,2378,4,1050,Electronics
2023-01-22 22:00:00,Smartwatch,South,18,975,10,1053,Wearables
2023-01-22 23:00:00,Smartwatch,West,36,2910,1,1092,Wearables
2023-01-23 00:00:00,Monitor,North,60,1780,10,1073,Electronics
2023-01-23 01:00:00,Mouse,South,60,3661,6,1039,Accessories
2023-01-23 02:00:00,Phone,South,27,2439,2,1067,Electronics
2023-01-23 03:00:00,Mouse,East,37,372,10,1012,Accessories
2023-01-23 04:00:00,Mouse,North,28,3051,6,1090,Accessories
2023-01-23 05:00:00,Laptop,West,60,811,7,1082,Electronics
2023-01-23 06:00:00,Tablet,South,41,1587,7,1008,Electronics
2023-01-23 07:00:00,Keyboard,East,31,2002,4,1001,Accessories
2023-01-23 08:00:00,Monitor,North,44,3806,1,1010,Electronics
2023-01-23 09:00:00,Phone,West,56,1932,1,1009,Electronics
2023-01-23 10:00:00,Smartwatch,West,19,3688,7,1022,Wearables
2023-01-23 11:00:00,Phone,South,55,3521,4,1091,Electronics
2023-01-23 12:00:00,Monitor,West,23,3289,7,1027,Electronics
2023-01-23 13:00:00,Laptop,West,27,4747,3,1029,Electronics
2023-01-23 14:00:00,Laptop,West,32,3714,2,1090,Electronics
2023-01-23 15:00:00,Mouse,South,47,3157,1,1003,Accessories
2023-01-23 16:00:00,Monitor,North,41,4421,6,1016,Electronics
2023-01-23 17:00:00,Headphones,West,33,993,2,1054,Accessories
2023-01-23 18:00:00,Monitor,South,18,3136,7,1059,Electronics
2023-01-23 19:00:00,Phone,East,29,89,5,1075,Electronics
2023-01-23 20:00:00,Monitor,South,53,4393,1,1049,Electronics
2023-01-23 21:00:00,Monitor,West,35,2673,8,1044,Electronics
2023-01-23 22:00:00,Monitor,East,54,2863,9,1048,Electronics
2023-01-23 23:00:00,Mouse,East,46,4116,8,1081,Accessories
2023-01-24 00:00:00,Headphones,West,43,774,1,1050,Accessories
2023-01-24 01:00:00,Laptop,West,21,3800,5,1084,Electronics
2023-01-24 02:00:00,Keyboard,North,33,2517,9,1060,Accessories
2023-01-24 03:00:00,Headphones,East,57,4954,2,1032,Accessories
2023-01-24 04:00:00,Headphones,West,42,430,2,1024,Accessories
2023-01-24 05:00:00,Keyboard,North,59,3025,4,1029,Accessories
2023-01-24 06:00:00,Headphones,South,46,4317,6,1071,Accessories
2023-01-24 07:00:00,Phone,South,18,2493,4,1094,Electronics
2023-01-24 08:00:00,Laptop,South,26,3252,8,1083,Electronics
2023-01-24 09:00:00,Headphones,East,36,4278,4,1025,Accessories
2023-01-24 10:00:00,Laptop,East,33,4220,10,1050,Electronics
2023-01-24 11:00:00,Mouse,East,42,695,7,1065,Accessories
2023-01-24 12:00:00,Monitor,North,38,2303,6,1040,Electronics
2023-01-24 13:00:00,Mouse,West,26,2285,3,1013,Accessories
2023-01-24 14:00:00,Laptop,North,37,4868,8,1038,Electronics
2023-01-24 15:00:00,Headphones,South,20,335,3,1031,Accessories
2023-01-24 16:00:00,Keyboard,South,40,4273,10,1040,Accessories
2023-01-24 17:00:00,Laptop,West,40,527,6,1037,Electronics
2023-01-24 18:00:00,Headphones,South,32,1782,10,1051,Accessories
2023-01-24 19:00:00,Tablet,North,45,2814,9,1022,Electronics
2023-01-24 20:00:00,Phone,South,34,4173,7,1023,Electronics
2023-01-24 21:00:00,Phone,East,50,3333,8,1065,Electronics
2023-01-24 22:00:00,Smartwatch,West,23,1450,8,1003,Wearables
2023-01-24 23:00:00,Smartwatch,North,52,2370,8,1096,Wearables
2023-01-25 00:00:00,Mouse,East,46,419,1,1063,Accessories
2023-01-25 01:00:00,Phone,West,41,2962,6,1034,Electronics
2023-01-25 02:00:00,Smartwatch,South,35,3688,6,1085,Wearables
2023-01-25 03:00:00,Monitor,West,19,2142,5,1078,Electronics
2023-01-25 04:00:00,Laptop,South,33,2225,9,1083,Electronics
2023-01-25 05:00:00,Keyboard,East,43,2759,10,1008,Accessories
2023-01-25 06:00:00,Smartwatch,East,35,269,10,1041,Wearables
2023-01-25 07:00:00,Laptop,West,50,4677,1,1026,Electronics
2023-01-25 08:00:00,Laptop,West,52,4781,8,1066,Electronics
2023-01-25 09:00:00,Smartwatch,North,27,4619,2,1087,Wearables
2023-01-25 10:00:00,Tablet,East,25,3627,3,1094,Electronics
2023-01-25 11:00:00,Tablet,West,40,1762,10,1074,Electronics
2023-01-25 12:00:00,Phone,South,54,1546,10,1100,Electronics
2023-01-25 13:00:00,Smartwatch,South,46,2167,7,1083,Wearables
2023-01-25 14:00:00,Smartwatch,West,49,3112,10,1002,Wearables
2023-01-25 15:00:00,Phone,North,33,2044,10,1044,Electronics
2023-01-25 16:00:00,Phone,West,51,2649,2,1094,Electronics
2023-01-25 17:00:00,Mouse,North,41,1240,6,1079,Accessories
2023-01-25 18:00:00,Headphones,East,35,3665,5,1048,Accessories
2023-01-25 19:00:00,Phone,North,43,4892,9,1001,Electronics
2023-01-25 20:00:00,Headphones,West,44,945,3,1079,Accessories
2023-01-25 21:00:00,Keyboard,North,27,846,8,1098,Accessories
2023-01-25 22:00:00,Mouse,South,30,1004,1,1094,Accessories
2023-01-25 23:00:00,Tablet,East,26,791,1,1035,Electronics
2023-01-26 00:00:00,Keyboard,South,32,514,3,1021,Accessories
2023-01-26 01:00:00,Smartwatch,West,45,4294,10,1068,Wearables
2023-01-26 02:00:00,Tablet,West,20,3096,4,1083,Electronics
2023-01-26 03:00:00,Phone,North,42,630,4,1009,Electronics
2023-01-26 04:00:00,Phone,West,43,4426,2,1056,Electronics
2023-01-26 05:00:00,Monitor,West,47,2100,4,1070,Electronics
2023-01-26 06:00:00,Tablet,West,56,3411,3,1030,Electronics
2023-01-26 07:00:00,Smartwatch,North,57,3525,7,1051,Wearables
2023-01-26 08:00:00,Monitor,East,51,4241,9,1020,Electronics
2023-01-26 09:00:00,Tablet,West,44,4587,10,1043,Electronics
2023-01-26 10:00:00,Mouse,East,36,2683,4,1058,Accessories
2023-01-26 11:00:00,Smartwatch,North,55,4936,8,1063,Wearables
2023-01-26 12:00:00,Tablet,West,22,1871,5,1023,Electronics
2023-01-26 13:00:00,Tablet,East,26,1409,7,1011,Electronics
2023-01-26 14:00:00,Phone,West,41,675,1,1004,Electronics
2023-01-26 15:00:00,Mouse,East,55,2038,3,1090,Accessories
2023-01-26 16:00:00,Tablet,East,37,2974,2,1065,Electronics
2023-01-26 17:00:00,Mouse,North,54,4775,4,1063,Accessories
2023-01-26 18:00:00,Keyboard,South,49,3425,7,1024,Accessories
2023-01-26 19:00:00,Mouse,West,60,1014,9,1060,Accessories
2023-01-26 20:00:00,Headphones,West,29,4146,9,1037,Accessories
2023-01-26 21:00:00,Smartwatch,North,26,1767,5,1016,Wearables
2023-01-26 22:00:00,Phone,South,21,478,2,1007,Electronics
2023-01-26 23:00:00,Phone,North,34,3768,6,1048,Electronics
2023-01-27 00:00:00,Phone,East,29,1676,8,1075,Electronics
2023-01-27 01:00:00,Phone,East,56,2302,8,1011,Electronics
2023-01-27 02:00:00,Tablet,South,51,4407,2,1045,Electronics
2023-01-27 03:00:00,Phone,West,42,118,3,1095,Electronics
2023-01-27 04:00:00,Mouse,West,29,376,10,1059,Accessories
2023-01-27 05:00:00,Headphones,North,28,1329,2,1074,Accessories
2023-01-27 06:00:00,Laptop,West,44,1260,9,1066,Electronics
2023-01-27 07:00:00,Mouse,East,54,3479,5,1096,Accessories
2023-01-27 08:00:00,Phone,North,57,2218,3,1096,Electronics
2023-01-27 09:00:00,Tablet,North,26,1318,6,1011,Electronics
2023-01-27 10:00:00,Mouse,West,18,2885,2,1048,Accessories
2023-01-27 11:00:00,Tablet,West,42,4107,10,1044,Electronics
2023-01-27 12:00:00,Laptop,East,44,1149,6,1044,Electronics
2023-01-27 13:00:00,Keyboard,North,43,120,7,1012,Accessories
2023-01-27 14:00:00,Keyboard,East,22,2793,2,1071,Accessories
2023-01-27 15:00:00,Mouse,East,47,2768,8,1040,Accessories
2023-01-27 16:00:00,Phone,West,54,2478,7,1076,Electronics
2023-01-27 17:00:00,Monitor,East,55,4528,6,1046,Electronics
2023-01-27 18:00:00,Headphones,East,44,1393,6,1092,Accessories
2023-01-27 19:00:00,Smartwatch,North,29,4755,9,1048,Wearables
2023-01-27 20:00:00,Monitor,East,30,4285,10,1022,Electronics
2023-01-27 21:00:00,Phone,South,40,4017,3,1080,Electronics
2023-01-27 22:00:00,Mouse,East,42,4539,3,1055,Accessories
2023-01-27 23:00:00,Mouse,East,57,885,4,1033,Accessories
2023-01-28 00:00:00,Phone,West,55,1204,6,1032,Electronics
2023-01-28 01:00:00,Keyboard,North,56,576,6,1081,Accessories
2023-01-28 02:00:00,Monitor,West,60,2359,3,1041,Electronics
2023-01-28 03:00:00,Tablet,East,27,3904,9,1018,Electronics
2023-01-28 04:00:00,Laptop,East,55,2142,6,1018,Electronics
2023-01-28 05:00:00,Keyboard,North,56,4472,9,1013,Accessories
2023-01-28 06:00:00,Laptop,North,53,2344,8,1062,Electronics
2023-01-28 07:00:00,Headphones,East,33,3710,1,1026,Accessories
2023-01-28 08:00:00,Keyboard,North,31,2548,7,1017,Accessories
2023-01-28 09:00:00,Keyboard,West,38,3216,4,1071,Accessories
2023-01-28 10:00:00,Mouse,South,53,90,1,1040,Accessories
2023-01-28 11:00:00,Mouse,South,48,2464,3,1019,Accessories
2023-01-28 12:00:00,Laptop,North,43,1479,3,1034,Electronics
2023-01-28 13:00:00,Headphones,North,53,4833,9,1100,Accessories
2023-01-28 14:00:00,Headphones,South,50,2080,3,1068,Accessories
2023-01-28 15:00:00,Tablet,South,47,3782,10,1062,Electronics
2023-01-28 16:00:00,Phone,West,49,899,4,1083,Electronics
2023-01-28 17:00:00,Headphones,West,46,3996,4,1086,Accessories
2023-01-28 18:00:00,Laptop,East,57,4536,6,1022,Electronics
2023-01-28 19:00:00,Phone,East,29,2114,3,1073,Electronics
2023-01-28 20:00:00,Monitor,West,41,3936,9,1069,Electronics
2023-01-28 21:00:00,Tablet,South,45,1526,8,1008,Electronics
2023-01-28 22:00:00,Tablet,West,18,710,9,1085,Electronics
2023-01-28 23:00:00,Smartwatch,North,37,2198,10,1021,Wearables
2023-01-29 00:00:00,Mouse,North,25,3570,8,1003,Accessories
2023-01-29 01:00:00,Headphones,East,33,693,2,1020,Accessories
2023-01-29 02:00:00,Mouse,East,34,3802,6,1080,Accessories
2023-01-29 03:00:00,Keyboard,North,51,1550,4,1010,Accessories
2023-01-29 04:00:00,Mouse,South,29,4138,6,1083,Accessories
2023-01-29 05:00:00,Phone,North,21,2802,10,1059,Electronics
2023-01-29 06:00:00,Laptop,West,51,4435,7,1023,Electronics
2023-01-29 07:00:00,Headphones,North,34,438,5,1050,Accessories
2023-01-29 08:00:00,Headphones,East,56,2273,8,1041,Accessories
2023-01-29 09:00:00,Laptop,East,33,2869,3,1100,Electronics
2023-01-29 10:00:00,Phone,West,24,1230,7,1014,Electronics
2023-01-29 11:00:00,Keyboard,West,38,1532,9,1084,Accessories
2023-01-29 12:00:00,Smartwatch,North,30,3521,5,1083,Wearables
2023-01-29 13:00:00,Tablet,South,56,3703,8,1032,Electronics
2023-01-29 14:00:00,Smartwatch,East,51,3555,5,1093,Wearables
2023-01-29 15:00:00,Smartwatch,North,30,4174,7,1034,Wearables
2023-01-29 16:00:00,Tablet,West,56,4297,5,1019,Electronics
2023-01-29 17:00:00,Keyboard,North,23,3777,6,1005,Accessories
2023-01-29 18:00:00,Monitor,South,27,4880,6,1040,Electronics
2023-01-29 19:00:00,Phone,East,26,4488,1,1081,Electronics
2023-01-29 20:00:00,Mouse,East,43,4348,8,1043,Accessories
2023-01-29 21:00:00,Tablet,South,18,3826,3,1063,Electronics
2023-01-29 22:00:00,Phone,North,19,3905,9,1067,Electronics
2023-01-29 23:00:00,Keyboard,East,18,2758,4,1097,Accessories
2023-01-30 00:00:00,Smartwatch,West,22,2451,2,1015,Wearables
2023-01-30 01:00:00,Keyboard,South,36,2333,1,1032,Accessories
2023-01-30 02:00:00,Laptop,West,37,2748,2,1014,Electronics
2023-01-30 03:00:00,Monitor,East,21,4250,9,1038,Electronics
2023-01-30 04:00:00,Tablet,South,59,2163,6,1047,Electronics
2023-01-30 05:00:00,Laptop,East,60,3752,1,1098,Electronics
2023-01-30 06:00:00,Laptop,North,47,2465,9,1049,Electronics
2023-01-30 07:00:00,Monitor,West,43,617,9,1018,Electronics
2023-01-30 08:00:00,Keyboard,South,27,1980,1,1093,Accessories
2023-01-30 09:00:00,Monitor,East,57,2324,9,1048,Electronics
2023-01-30 10:00:00,Headphones,East,22,84,8,1030,Accessories
2023-01-30 11:00:00,Keyboard,North,37,996,6,1008,Accessories
2023-01-30 12:00:00,Keyboard,West,59,1165,7,1028,Accessories
2023-01-30 13:00:00,Mouse,South,60,4811,5,1008,Accessories
2023-01-30 14:00:00,Phone,North,32,1795,6,1018,Electronics
2023-01-30 15:00:00,Laptop,West,20,3457,1,1036,Electronics
2023-01-30 16:00:00,Smartwatch,South,36,76,6,1009,Wearables
2023-01-30 17:00:00,Tablet,East,54,2739,9,1029,Electronics
2023-01-30 18:00:00,Headphones,East,22,4982,2,1003,Accessories
2023-01-30 19:00:00,Headphones,West,31,3613,1,1002,Accessories
2023-01-30 20:00:00,Tablet,East,37,1540,6,1015,Electronics
2023-01-30 21:00:00,Monitor,North,25,3766,9,1015,Electronics
2023-01-30 22:00:00,Mouse,South,19,2776,1,1027,Accessories
2023-01-30 23:00:00,Phone,South,31,574,2,1009,Electronics
2023-01-31 00:00:00,Tablet,North,51,4813,1,1037,Electronics
2023-01-31 01:00:00,Laptop,East,54,1760,9,1055,Electronics
2023-01-31 02:00:00,Tablet,South,49,2107,9,1039,Electronics
2023-01-31 03:00:00,Laptop,North,38,3137,7,1040,Electronics
2023-01-31 04:00:00,Smartwatch,East,27,2091,8,1024,Wearables
2023-01-31 05:00:00,Phone,West,58,4276,10,1011,Electronics
2023-01-31 06:00:00,Mouse,West,52,4988,8,1037,Accessories
2023-01-31 07:00:00,Tablet,East,48,272,5,1032,Electronics
2023-01-31 08:00:00,Tablet,West,26,958,5,1060,Electronics
2023-01-31 09:00:00,Tablet,West,20,1304,8,1083,Electronics
2023-01-31 10:00:00,Keyboard,North,55,2333,7,1062,Accessories
2023-01-31 11:00:00,Phone,East,57,4375,2,1065,Electronics
2023-01-31 12:00:00,Tablet,East,52,2395,10,1087,Electronics
2023-01-31 13:00:00,Laptop,East,45,2463,4,1087,Electronics
2023-01-31 14:00:00,Mouse,East,59,3970,8,1004,Accessories
2023-01-31 15:00:00,Headphones,West,38,4998,9,1048,Accessories
2023-01-31 16:00:00,Smartwatch,South,60,2035,9,1043,Wearables
2023-01-31 17:00:00,Mouse,West,42,3506,7,1085,Accessories
2023-01-31 18:00:00,Phone,West,37,2912,7,1079,Electronics
2023-01-31 19:00:00,Tablet,South,28,3385,4,1018,Electronics
2023-01-31 20:00:00,Phone,South,60,1023,7,1095,Electronics
2023-01-31 21:00:00,Monitor,West,26,622,5,1018,Electronics
2023-01-31 22:00:00,Tablet,East,36,3000,7,1062,Electronics
2023-01-31 23:00:00,Tablet,West,18,3405,6,1061,Electronics
2023-02-01 00:00:00,Phone,North,39,4591,4,1004,Electronics
2023-02-01 01:00:00,Tablet,North,57,3343,4,1085,Electronics
2023-02-01 02:00:00,Keyboard,West,59,1164,4,1017,Accessories
